115,511,4.5
323,332,3.5
360,195,4.0
199,988,2.5
323,245,3.0
168,472,3.0
346,546,3.5
310,14,4.0
354,175,4.0
321,135,4.0
265,125,4.0
80,269,4.5
79,6,4.0
373,427,4.5
37,24,3.0
89,694,4.5
378,272,4.5
272,22,5.0
190,269,4.0
374,122,2.0
374,581,3.0
29,1018,3.0
76,64,4.5
238,1190,2.5
248,515,4.0
373,89,4.5
122,191,4.5
378,1180,2.0
321,276,3.5
331,653,4.0
134,339,4.0
30,255,3.5
310,274,3.5
65,661,4.5
330,208,5.0
363,163,3.5
208,211,4.5
179,272,4.5
121,126,4.0
340,265,4.0
67,827,3.5
89,93,4.5
302,307,2.0
15,864,2.5
260,682,4.0
288,300,3.5
385,367,3.0
373,625,3.5
387,414,3.0
45,15,4.0
55,254,2.0
41,69,4.0
243,387,3.5
172,183,4.0
76,1158,5.0
340,186,4.0
80,194,4.5
387,692,3.0
3,345,2.5
272,498,5.0
237,83,4.5
141,225,3.0
89,121,4.0
259,313,4.5
347,588,4.0
141,405,3.5
31,514,4.0
52,287,4.5
315,504,4.5
63,1008,3.0
26,117,3.0
387,520,4.0
346,809,3.0
329,338,2.0
168,117,4.0
323,151,4.0
354,657,4.5
284,328,3.5
289,24,3.0
65,173,4.5
147,340,4.5
12,753,4.0
2,308,3.0
373,68,3.5
357,833,3.5
26,237,3.0
316,197,4.0
217,226,3.0
74,150,4.0
325,403,3.5
336,845,3.0
387,58,3.5
183,1217,2.5
204,1194,3.5
329,300,3.5
124,226,3.5
204,482,3.5
196,111,3.5
233,205,5.0
17,245,2.5
118,853,5.0
28,222,4.0
190,222,3.5
373,596,3.5
385,79,3.0
330,97,5.0
378,162,3.5
233,568,4.5
79,325,3.0
97,466,4.0
169,133,4.5
253,742,4.0
15,244,2.5
330,58,4.5
342,257,3.5
114,496,4.5
25,189,4.5
113,322,3.5
65,526,4.5
24,178,5.0
73,100,4.5
74,137,4.0
360,303,4.0
323,282,3.5
381,495,4.0
159,748,3.5
363,426,2.5
134,259,3.5
107,340,3.0
106,285,4.5
129,269,3.0
336,239,3.0
192,252,2.5
71,923,4.5
186,257,4.0
168,257,3.5
203,326,3.0
347,328,3.5
155,286,2.5
374,454,2.5
164,926,3.0
237,479,5.0
9,479,5.0
378,875,3.0
84,7,4.0
165,69,4.0
378,4,3.5
114,182,4.0
211,286,3.5
387,942,3.5
278,22,4.5
36,885,2.5
135,443,3.5
385,262,3.0
91,181,4.5
357,291,4.0
123,255,3.5
342,574,2.5
361,286,4.0
77,405,3.0
387,32,3.5
380,587,3.0
248,186,3.5
136,19,5.0
138,150,4.5
80,423,4.5
218,12,4.5
288,177,4.0
233,58,4.5
322,194,5.0
243,127,4.5
248,153,4.0
152,191,5.0
186,44,3.0
196,580,3.5
243,1368,4.0
8,685,3.5
354,900,4.0
141,471,4.0
176,13,3.5
135,603,4.5
121,98,4.5
374,427,4.5
340,526,4.0
277,405,3.0
30,286,3.5
346,134,4.0
9,340,5.0
363,212,3.0
229,349,1.0
96,483,5.0
338,408,5.0
41,100,4.0
331,868,3.5
336,1047,2.5
385,435,3.5
167,136,4.0
373,114,4.5
65,328,3.5
387,200,4.0
190,291,3.5
15,274,3.0
322,216,4.5
331,64,4.5
338,484,5.0
179,750,4.0
26,597,2.5
378,141,3.5
378,386,2.5
108,21,3.0
374,200,3.5
8,144,4.0
70,298,3.5
302,879,2.0
374,735,4.0
387,447,3.5
251,612,4.0
361,709,4.5
135,185,4.0
25,520,4.5
336,999,2.0
350,657,5.0
160,484,4.5
380,186,3.0
374,930,2.5
357,235,3.5
387,559,3.0
257,100,4.5
157,137,4.0
322,92,4.5
373,843,3.0
20,742,3.5
310,740,3.5
159,103,2.0
380,241,3.0
373,94,3.5
389,160,3.5
167,133,4.0
203,271,3.0
50,9,4.0
373,357,4.5
380,313,4.0
257,531,4.5
379,616,4.0
54,597,3.0
131,19,4.5
180,156,4.5
152,699,4.5
211,876,2.5
361,402,3.5
378,73,3.5
118,184,4.5
342,240,3.5
122,175,4.5
28,294,3.5
342,95,3.5
357,258,4.5
187,747,4.0
379,554,3.5
360,237,4.0
77,523,4.0
380,172,3.5
96,1,4.5
206,889,2.0
3,299,2.0
122,187,4.5
389,204,3.5
374,9,3.0
374,1011,3.0
113,319,3.5
115,642,4.0
75,952,2.5
287,461,4.0
302,270,2.5
348,294,3.5
54,748,3.0
180,403,4.0
374,948,2.0
283,709,4.5
137,472,3.5
323,467,4.0
346,415,2.5
113,508,4.0
199,294,3.5
164,331,4.0
287,301,3.5
152,845,4.5
66,597,3.0
337,371,4.0
75,597,3.0
52,531,4.5
387,1007,3.5
183,88,3.5
387,224,3.5
9,527,5.0
199,111,3.5
2,307,3.5
342,58,3.5
316,64,4.0
226,9,4.0
135,504,3.5
208,428,4.5
160,32,4.5
322,521,4.5
117,928,3.5
113,242,4.5
360,735,4.5
389,28,4.0
206,1430,1.5
333,79,4.5
118,655,5.0
160,109,4.0
101,1057,1.5
12,684,4.5
182,423,4.5
346,128,3.5
374,182,4.0
76,197,4.0
52,15,4.5
91,618,4.0
141,546,3.0
100,1236,3.0
380,518,3.5
219,132,3.5
374,880,2.5
283,659,4.5
97,432,4.5
167,169,4.5
121,137,4.5
274,255,4.0
164,300,4.0
91,327,4.0
135,564,2.0
182,121,3.5
229,750,2.0
253,298,4.0
162,544,3.0
30,688,2.0
111,272,4.5
113,324,3.5
283,238,4.5
89,762,4.0
80,699,4.5
380,427,4.0
379,8,4.5
190,405,3.5
75,1150,2.5
3,324,2.5
141,288,3.5
227,116,3.5
393,126,4.0
340,181,4.5
259,108,3.0
387,31,3.5
288,276,4.0
48,423,4.0
75,100,4.0
380,1444,2.5
333,180,5.0
182,100,4.5
253,117,3.5
285,313,5.0
25,238,4.5
33,292,4.0
150,93,4.0
164,118,4.0
65,239,4.0
393,402,3.5
365,894,2.5
389,124,4.5
96,435,4.5
385,340,3.5
336,742,3.0
225,172,4.5
169,127,5.0
385,474,4.5
196,25,3.5
203,1,3.5
131,286,4.0
204,1022,3.0
385,195,3.5
360,197,4.5
316,190,3.5
393,1206,2.5
387,423,2.5
172,582,3.5
122,737,3.5
191,86,4.0
352,7,4.0
381,378,4.0
149,896,3.5
393,633,4.0
77,1028,3.0
387,1019,3.5
336,451,3.0
75,125,3.0
324,754,4.5
258,751,3.0
108,515,4.0
208,524,4.5
274,478,4.5
183,720,3.0
381,771,3.0
385,661,4.0
159,1025,2.5
385,99,3.5
367,441,3.0
141,151,4.0
115,763,3.5
173,242,4.5
354,497,4.0
120,405,3.0
387,1097,3.0
385,1411,2.5
393,539,2.5
385,224,3.5
315,285,4.5
149,310,3.0
50,125,3.5
257,116,4.5
157,1,4.0
277,15,3.5
165,181,4.5
67,472,3.5
37,161,3.5
187,86,4.5
127,449,3.5
380,154,3.5
219,114,4.0
389,111,3.0
190,748,3.0
203,619,3.0
172,430,4.0
118,474,5.0
3,348,2.5
114,654,4.5
385,129,3.5
3,351,1.5
257,462,4.5
329,303,3.5
288,50,4.5
204,297,3.5
54,258,4.0
187,175,4.5
30,28,4.0
389,429,4.0
160,118,3.5
63,1011,3.0
41,423,4.0
379,452,3.5
168,288,3.0
127,288,4.0
258,315,3.5
161,215,2.5
54,260,2.5
389,845,3.5
141,864,3.0
387,773,3.0
393,932,3.0
80,208,4.5
360,588,4.5
387,198,4.0
360,302,4.5
357,125,4.5
393,940,2.5
380,856,3.5
387,1115,3.0
389,607,4.0
206,750,2.5
135,183,4.0
340,205,4.5
354,1007,4.0
385,153,3.5
25,50,5.0
368,219,2.5
29,678,3.0
393,128,3.0
360,28,4.5
76,325,2.5
147,751,4.5
322,751,4.5
8,568,4.0
274,243,3.0
387,201,3.0
206,678,1.5
175,183,4.0
380,62,3.0
288,69,4.0
50,123,3.5
315,127,5.0
259,357,4.5
167,733,3.5
79,7,4.5
66,280,3.0
165,651,4.5
211,357,4.5
336,1057,1.5
123,735,4.0
274,208,4.5
385,423,4.0
126,302,4.5
190,363,2.5
261,359,4.0
284,887,3.5
306,13,4.0
360,283,4.0
121,428,4.0
73,180,4.5
101,121,3.0
180,28,4.0
331,705,4.0
173,1265,3.5
199,117,4.0
45,100,4.5
315,603,5.0
316,357,4.5
289,1016,3.0
361,183,4.0
333,88,4.0
175,669,2.0
336,282,3.0
243,286,3.5
115,32,4.0
265,477,3.5
331,58,3.5
315,100,4.5
243,268,4.0
393,681,2.5
336,655,3.5
238,220,2.5
84,148,3.5
387,208,4.0
24,294,4.0
48,511,4.5
382,474,4.0
141,281,3.0
172,1134,3.5
252,275,5.0
149,301,3.0
148,509,4.5
389,715,3.5
48,306,4.0
387,183,4.0
156,124,4.0
274,476,3.5
152,67,4.0
285,902,4.0
277,121,3.0
86,881,3.5
360,79,4.5
88,261,2.0
182,471,4.0
381,129,4.0
372,148,4.0
192,340,3.5
255,259,1.5
166,300,4.0
24,286,4.5
385,767,2.0
372,1083,3.0
75,1001,2.0
228,87,3.5
217,840,2.0
368,288,3.0
357,118,4.0
124,96,4.0
36,269,4.5
338,945,4.5
283,210,4.5
8,56,4.5
140,258,3.5
255,833,2.0
389,656,4.5
352,173,4.5
365,7,4.0
179,303,3.5
237,423,4.5
385,1353,1.5
357,326,4.0
248,11,4.0
382,290,3.0
393,1048,3.0
76,960,3.5
304,893,2.5
360,194,4.5
89,845,4.0
209,301,2.5
393,88,4.0
167,126,4.0
69,150,4.0
146,688,2.0
76,288,3.5
114,520,4.5
148,116,4.5
389,1530,2.0
141,476,3.0
170,881,3.5
41,518,4.0
393,683,2.5
351,538,4.0
101,109,3.0
251,12,4.5
205,269,3.0
385,304,3.0
73,89,4.5
354,180,4.5
393,252,2.5
393,763,3.0
274,742,4.0
185,28,4.0
154,640,3.5
393,890,2.0
25,8,4.5
393,651,4.0
304,310,3.5
261,988,3.0
37,22,4.0
28,678,3.0
69,100,4.5
141,1013,2.5
142,288,4.0
227,1010,3.0
107,269,3.5
380,1168,3.0
115,443,4.0
354,285,4.5
245,473,3.5
61,331,3.0
122,470,4.0
361,97,4.0
379,402,4.0
45,237,4.0
225,418,4.0
55,685,3.0
259,200,4.0
67,7,4.5
389,550,3.0
393,62,3.5
255,406,1.0
121,249,3.5
354,702,3.0
336,276,3.5
316,283,3.5
379,443,4.5
229,748,1.0
351,1105,3.5
203,24,3.0
282,338,2.5
379,192,4.5
24,258,4.5
251,172,4.5
46,151,4.5
167,1310,3.5
206,294,1.5
354,1101,4.0
12,28,4.5
167,73,3.5
336,49,2.5
156,180,4.5
2,257,4.0
164,619,3.5
46,181,4.5
164,181,4.5
336,399,2.5
389,507,4.0
81,412,2.5
338,663,4.5
24,318,5.0
29,98,4.5
380,229,2.5
348,276,4.0
137,249,4.0
101,24,3.0
77,52,3.5
393,275,3.5
393,1095,2.5
277,628,3.0
240,289,3.0
48,170,4.0
338,133,4.5
113,277,4.0
315,180,4.5
393,142,3.0
379,1032,3.5
136,42,5.0
33,333,4.0
187,275,4.5
111,896,4.0
379,401,3.0
389,38,3.0
26,292,3.0
3,330,2.0
255,405,2.5
228,204,3.5
192,1405,3.0
255,413,1.5
379,90,3.5
379,164,4.0
348,473,3.5
2,316,4.5
4,294,3.5
368,96,3.5
48,427,4.5
29,259,2.5
365,13,3.5
399,1228,2.0
122,423,4.5
361,111,3.5
393,1469,3.0
331,305,3.5
206,260,1.0
96,525,4.5
227,150,3.5
126,243,2.5
101,756,2.5
37,597,3.0
146,302,4.5
381,652,4.5
199,276,4.0
381,724,4.0
180,694,4.5
40,243,1.5
399,459,3.5
156,346,4.0
149,689,2.5
61,243,2.0
331,811,4.0
385,673,3.5
101,284,2.5
141,117,4.0
389,785,3.5
379,391,3.0
389,496,4.5
147,690,4.5
380,709,4.0
331,933,2.5
88,690,3.0
251,249,3.5
310,251,4.5
385,1536,3.5
168,1047,3.0
20,597,3.0
46,1024,4.0
367,665,3.5
329,272,4.0
367,436,4.0
381,694,4.5
399,73,3.0
357,819,3.0
169,604,4.5
389,792,4.0
218,789,4.0
365,275,4.0
100,342,2.5
155,324,2.0
259,98,4.5
175,483,5.0
274,277,4.0
352,181,4.5
368,567,2.0
48,195,4.0
97,429,4.5
131,302,5.0
112,300,3.5
81,1028,3.0
53,250,3.5
382,183,4.0
48,433,4.0
168,323,3.0
227,7,3.5
260,538,4.0
381,216,4.0
237,199,5.0
274,83,4.5
405,953,1.5
273,319,3.5
338,486,4.5
66,15,3.5
175,9,4.0
385,337,3.0
229,258,1.5
208,523,4.5
231,121,3.5
37,363,2.5
285,276,4.0
176,240,3.0
365,321,3.0
101,975,2.5
399,486,3.5
389,490,4.0
126,319,3.5
157,1283,3.0
26,476,2.5
398,12,4.5
381,403,4.0
367,100,4.5
96,1232,3.0
41,174,4.5
164,323,3.5
76,1007,4.0
282,307,3.5
48,132,4.0
405,994,1.0
405,387,1.5
9,507,5.0
368,17,2.5
209,50,3.5
337,135,5.0
89,739,4.0
75,1151,2.0
316,9,3.5
251,15,4.0
135,325,2.5
361,14,4.5
204,45,3.5
231,748,3.0
399,924,3.0
399,1543,3.0
208,435,4.5
399,372,3.0
379,176,4.0
368,320,3.5
348,406,2.5
41,289,3.5
68,282,3.5
361,185,4.5
115,543,4.0
392,165,4.5
150,628,3.5
106,22,4.5
30,294,3.0
257,1462,4.0
405,1432,1.0
379,735,4.0
405,190,2.5
360,242,4.5
115,82,4.0
8,7,4.0
380,59,3.5
324,283,4.5
371,55,4.0
379,230,4.0
138,116,4.5
405,521,2.5
103,50,5.0
405,1177,1.0
148,507,4.0
380,732,3.5
75,290,3.0
71,276,4.0
392,23,5.0
135,475,4.0
12,381,4.5
405,1503,1.5
115,475,4.5
84,222,3.5
176,1012,3.5
122,570,4.0
392,293,4.5
121,294,3.0
304,343,3.0
287,248,4.0
405,524,2.0
389,378,4.0
225,492,4.5
348,472,3.5
405,570,1.5
399,196,3.5
238,121,2.5
17,125,3.0
385,249,3.0
389,836,4.0
399,402,3.0
248,294,3.5
331,702,3.0
20,931,2.0
399,1232,1.5
103,471,4.0
366,436,4.5
389,504,4.5
157,1302,4.0
255,748,2.0
147,345,4.5
115,89,5.0
405,721,1.5
37,195,4.0
187,196,4.5
100,990,2.0
287,268,4.0
336,738,2.5
361,655,4.5
192,302,4.0
379,480,5.0
225,1443,4.0
379,98,5.0
55,405,3.0
48,172,4.5
19,692,4.0
148,163,4.0
20,95,3.5
379,135,4.5
81,124,4.0
370,209,4.0
100,333,3.0
46,327,4.0
284,286,3.5
237,513,5.0
348,245,3.5
148,1039,4.5
392,179,4.5
283,407,3.0
40,333,3.0
65,48,4.5
399,531,3.0
138,519,5.0
227,19,4.0
192,257,3.5
361,12,4.5
381,634,4.0
370,12,4.5
405,210,2.5
274,319,4.0
289,685,3.0
360,663,4.5
220,286,3.5
227,106,2.5
381,914,3.0
405,465,2.0
392,276,4.0
255,455,2.0
336,154,3.5
165,332,4.0
164,333,4.0
380,22,4.0
383,425,4.5
226,28,4.0
398,199,4.5
163,286,4.0
206,882,2.0
336,692,3.5
405,692,2.0
288,64,4.5
258,873,2.5
379,522,4.0
148,7,4.5
124,550,3.5
81,282,3.5
370,238,4.0
248,324,3.5
265,410,3.5
392,1014,3.5
399,742,3.5
274,713,4.0
405,583,1.0
65,582,4.0
392,319,4.0
231,405,3.5
383,475,4.5
199,285,4.5
381,13,3.5
81,595,3.0
118,528,5.0
405,186,2.0
360,251,4.5
243,511,4.5
118,218,4.5
97,79,4.5
52,845,4.5
322,12,5.0
203,7,3.5
379,417,3.5
12,402,4.0
399,33,3.0
79,740,4.0
274,294,4.0
226,24,3.5
405,78,1.0
372,441,3.5
380,652,3.5
86,327,4.0
121,631,3.5
398,423,4.0
352,234,4.0
372,874,4.0
238,458,2.5
175,215,4.0
405,11,2.5
282,294,3.5
405,1578,1.5
372,547,4.0
399,154,3.0
65,211,4.5
115,310,4.0
37,11,3.5
185,86,4.0
8,689,3.0
40,345,2.5
380,923,4.0
84,291,3.5
27,370,2.0
112,312,3.5
183,159,3.0
2,315,4.5
405,787,1.5
204,259,2.5
173,292,4.5
405,414,2.0
398,50,4.5
341,292,4.0
379,50,5.0
192,276,3.5
180,1131,4.0
383,663,5.0
265,257,4.0
352,657,4.5
370,175,4.0
310,1022,3.5
19,382,4.0
340,402,4.0
361,1074,3.0
67,122,3.0
392,285,5.0
350,324,4.0
185,285,4.5
121,57,4.0
68,471,3.5
139,286,4.5
392,534,4.0
406,156,3.5
66,475,3.5
361,88,4.0
352,183,4.5
380,69,3.5
80,199,5.0
162,628,3.5
399,655,3.0
399,959,2.5
227,1008,3.0
243,435,4.0
399,527,3.0
251,298,4.0
175,496,4.5
113,286,4.0
187,522,4.5
127,450,2.5
146,300,4.0
401,519,3.5
134,892,3.5
243,813,4.0
115,12,5.0
251,596,3.5
164,823,3.0
406,318,4.5
101,50,3.5
367,334,4.0
380,753,3.0
316,1039,4.0
399,588,3.5
196,286,3.5
357,1095,3.0
409,288,3.5
121,192,4.0
75,291,3.0
406,496,4.0
357,334,4.0
391,134,4.5
115,470,4.0
241,292,3.5
399,1279,2.5
203,151,3.5
218,5,3.5
406,605,3.5
71,289,3.5
409,200,4.0
306,116,4.0
372,327,4.5
66,21,2.5
348,411,3.5
331,59,4.0
406,85,3.0
392,873,3.5
137,15,4.5
381,1439,3.5
48,656,4.0
409,99,4.0
100,752,2.5
367,551,3.0
67,871,3.0
180,204,4.0
153,56,3.0
206,314,1.0
265,258,4.0
136,100,5.0
322,653,5.0
382,475,3.5
212,197,3.0
324,332,4.5
329,147,3.5
401,499,3.5
175,660,4.0
4,288,4.0
329,81,3.5
406,1126,3.5
399,418,3.0
183,265,3.5
166,894,2.5
399,229,2.5
241,350,3.5
370,511,4.5
398,520,4.0
199,405,3.5
283,288,4.0
251,866,3.5
167,381,3.5
398,493,4.5
27,246,3.5
406,429,4.0
126,288,4.0
350,616,4.5
243,173,4.5
97,430,4.5
406,488,4.5
391,197,4.5
372,561,3.5
367,56,5.0
251,418,3.5
337,235,3.5
137,51,4.0
357,864,3.5
409,197,4.5
228,427,4.0
34,245,3.0
53,258,4.0
19,201,4.0
401,273,3.0
360,222,3.5
284,346,3.5
98,938,3.5
41,153,4.0
179,346,3.5
401,322,2.5
12,200,4.5
257,130,3.0
29,270,3.5
360,496,4.5
401,111,3.0
30,538,3.5
406,651,3.5
331,503,4.0
203,50,4.5
76,121,3.5
324,127,5.0
238,546,2.5
406,645,3.5
406,14,3.5
316,530,4.0
406,463,3.5
74,301,3.5
277,181,3.5
407,231,2.5
185,939,4.0
407,785,3.0
266,283,3.5
166,323,3.0
243,531,4.0
406,58,3.5
227,93,3.5
32,1016,3.5
283,455,4.0
73,288,3.0
371,746,4.5
398,172,4.0
137,250,4.0
112,754,3.5
204,302,4.0
377,154,4.0
360,166,4.5
406,469,4.0
406,419,3.5
381,1533,4.0
75,190,4.0
27,978,2.0
391,357,4.5
375,1073,4.0
409,497,4.0
66,742,3.5
398,144,4.0
80,234,4.5
394,218,4.0
27,475,3.5
80,215,4.5
338,294,3.5
81,151,3.5
138,614,4.5
289,405,3.0
199,286,4.0
397,178,4.5
261,342,4.0
154,462,4.0
406,436,3.0
24,56,5.0
3,327,2.5
401,204,3.5
171,313,4.5
409,659,4.0
322,1,4.5
36,268,4.5
397,221,4.0
416,578,4.0
406,186,3.5
409,1176,3.5
208,56,4.5
406,608,4.0
382,98,4.5
118,22,5.0
180,732,4.0
243,655,4.0
351,359,4.0
310,275,4.0
248,179,4.0
361,340,4.0
248,484,4.0
40,347,2.5
168,282,4.0
316,234,3.5
112,303,4.0
86,879,4.0
416,69,5.0
167,1307,1.0
409,199,4.5
365,25,3.5
45,952,3.0
272,357,5.0
406,588,4.0
338,462,4.5
278,269,4.5
81,318,4.5
398,659,4.0
261,410,4.0
196,94,3.0
220,682,3.0
361,1119,4.0
272,483,5.0
338,194,4.5
401,173,3.5
183,203,3.5
84,1040,2.5
391,15,4.0
163,318,4.5
406,501,4.0
401,527,3.5
361,684,4.0
409,6,3.5
142,55,4.0
206,990,1.5
3,307,2.5
394,227,3.5
228,655,3.5
406,640,3.0
122,736,4.5
163,216,4.0
29,269,4.0
392,538,4.0
226,98,4.5
383,603,5.0
8,183,4.5
300,257,4.0
416,272,5.0
182,283,4.0
401,26,3.0
71,151,4.0
350,176,4.5
381,97,4.0
289,471,3.5
409,516,4.0
209,1137,3.0
162,254,2.0
371,663,4.5
302,258,2.5
283,50,5.0
67,833,3.5
382,1534,1.5
416,1188,3.0
248,96,4.0
97,174,4.5
391,97,4.0
101,122,1.5
122,464,4.0
126,682,3.5
348,834,2.5
398,15,4.0
274,117,4.5
416,210,4.5
129,258,2.5
416,43,3.0
416,1035,3.5
337,229,4.0
366,218,4.5
69,129,4.0
67,123,4.0
381,512,4.5
409,59,4.0
372,77,4.0
417,83,4.0
285,455,4.0
394,773,3.5
338,134,5.0
79,13,4.0
417,423,3.0
150,147,3.5
316,521,3.5
168,100,4.0
417,120,2.0
113,246,4.5
89,257,4.5
398,357,4.5
417,578,3.0
89,283,4.5
397,334,3.5
416,1098,4.0
401,210,3.5
204,245,2.5
187,191,5.0
257,949,4.0
417,1044,3.0
382,508,3.5
146,346,4.0
29,343,3.0
394,161,3.5
349,823,2.5
66,288,3.5
129,268,2.5
251,427,4.5
282,305,3.5
257,301,4.0
183,227,3.0
377,323,3.0
284,324,3.0
396,678,3.0
372,574,3.0
409,201,3.5
283,125,4.0
397,325,2.5
361,466,4.0
164,748,4.0
107,302,3.5
187,582,4.5
372,325,3.5
183,273,3.0
171,268,4.0
199,948,2.5
101,237,3.5
137,117,4.5
227,475,3.5
185,223,4.5
372,322,4.0
45,1,4.0
416,761,3.5
316,180,3.5
401,866,3.0
409,520,4.5
27,515,4.0
306,269,4.5
417,710,3.5
112,316,4.5
349,475,3.5
322,313,5.0
401,284,3.0
365,1048,3.0
409,214,3.0
273,321,3.0
205,243,1.5
45,21,3.0
335,347,3.0
84,879,3.5
8,687,2.5
381,501,4.0
112,984,3.0
247,1,4.0
338,483,5.0
350,211,4.5
407,217,3.5
278,173,4.5
391,203,4.0
27,100,3.5
417,42,4.0
416,277,4.0
402,7,4.0
100,323,2.5
348,15,4.5
172,178,4.0
173,880,3.5
398,417,3.0
287,28,4.5
407,428,4.0
187,433,4.5
24,216,4.5
417,159,2.5
277,25,3.0
172,1172,4.0
417,12,4.5
24,100,5.0
306,150,4.0
398,284,3.5
372,581,4.0
407,616,3.5
273,303,4.0
382,1229,1.5
150,273,4.0
383,86,4.5
226,150,4.0
329,181,4.0
206,895,1.5
30,531,4.0
383,137,5.0
349,237,3.5
416,226,3.5
3,272,3.5
316,22,4.0
331,182,4.0
120,245,3.0
407,194,4.0
360,157,4.0
417,67,3.0
69,321,3.5
237,502,4.5
24,475,5.0
176,948,2.0
351,292,4.0
412,92,4.0
156,197,4.0
206,315,2.5
417,658,3.5
416,1147,4.0
192,1137,3.5
53,748,3.5
187,1119,4.5
357,405,4.0
150,235,3.0
149,321,2.5
212,427,3.5
120,286,4.0
416,234,4.0
46,7,4.5
183,222,3.5
39,306,4.0
394,450,2.5
416,56,2.5
302,299,1.5
401,137,3.5
402,127,4.5
84,385,3.5
356,300,4.0
416,134,4.5
123,487,4.5
398,70,3.5
257,224,4.5
32,245,3.0
203,248,3.5
261,892,3.5
409,518,4.0
204,1,3.5
365,150,3.5
417,552,2.5
412,436,4.0
381,473,3.5
391,474,4.5
348,313,5.0
329,655,3.5
357,287,4.0
338,174,4.5
397,1298,4.0
398,661,4.0
381,83,4.0
366,164,4.5
247,151,4.0
309,242,3.5
383,513,5.0
73,1073,4.0
417,196,4.0
157,93,4.0
287,276,4.0
381,498,4.5
287,117,4.0
368,218,3.0
309,306,3.5
289,926,2.5
287,291,4.0
365,289,3.0
401,462,3.0
331,242,4.0
338,792,4.0
164,276,4.0
417,135,4.0
416,304,4.0
367,201,4.0
283,95,4.5
416,417,3.0
98,116,3.5
199,475,4.0
289,147,3.0
407,755,3.0
409,680,3.0
417,208,3.5
394,232,3.5
417,1023,2.5
252,740,4.0
272,521,4.5
209,766,2.5
417,631,3.0
417,747,3.5
407,466,3.5
358,357,4.5
40,294,2.5
417,235,2.5
20,121,3.0
79,262,4.0
416,738,3.0
32,235,2.5
153,216,3.0
20,252,2.5
272,201,4.5
349,412,2.0
407,642,3.5
335,271,2.5
30,301,3.5
33,751,3.5
3,354,2.5
417,64,4.5
123,707,4.0
422,854,2.5
98,745,4.0
206,1313,2.0
309,300,3.0
285,682,3.5
401,654,3.5
383,14,4.5
123,704,3.5
417,403,3.0
272,469,4.5
169,705,4.5
416,532,4.0
331,81,3.5
108,10,4.0
416,220,3.5
2,301,3.5
398,991,2.0
156,22,4.0
360,181,4.0
401,198,3.5
402,126,4.0
338,606,4.5
331,180,4.0
338,306,4.5
274,88,4.0
162,597,3.0
274,111,4.0
101,123,2.5
211,455,3.5
360,13,4.0
161,1266,2.0
111,333,4.0
8,210,4.0
429,628,3.0
277,872,3.0
8,258,4.0
401,603,4.0
126,752,3.5
176,750,4.0
228,327,3.5
401,385,3.0
257,1008,4.0
375,566,3.5
190,1313,3.5
281,258,3.0
416,49,4.0
398,216,4.0
41,1,4.0
138,185,5.0
429,45,4.0
2,313,4.5
241,313,4.5
260,362,3.5
52,427,5.0
392,286,4.5
391,924,3.5
284,300,3.5
2,279,3.5
425,185,3.5
397,894,3.0
429,1016,3.5
162,710,3.5
79,150,4.5
398,204,4.0
204,336,2.5
284,332,3.5
391,1101,4.0
350,589,5.0
429,735,3.5
398,31,4.0
96,50,5.0
226,1117,3.5
398,228,3.5
402,234,4.0
88,904,3.5
366,443,4.5
409,202,4.0
243,196,4.0
4,50,5.0
8,127,4.5
392,98,5.0
240,336,3.0
283,1487,2.5
391,195,4.0
371,174,5.0
338,582,4.0
171,306,4.0
398,501,3.5
8,188,4.0
397,56,4.5
79,251,5.0
153,323,2.0
349,9,3.5
359,24,4.0
139,307,4.5
274,1,4.5
138,357,5.0
36,310,4.0
340,423,4.5
154,89,4.5
425,318,4.0
359,270,4.0
396,274,3.5
74,129,4.0
322,489,5.0
401,294,2.0
183,485,3.5
422,325,2.5
402,151,4.0
157,293,4.0
123,480,4.5
401,50,3.5
137,257,4.5
429,1119,3.5
203,250,3.0
370,659,4.5
381,304,3.5
333,276,4.5
402,479,4.5
118,164,4.5
284,340,3.5
324,258,5.0
383,313,5.0
35,322,2.5
118,32,5.0
338,100,5.0
409,995,3.5
100,348,2.5
409,270,3.5
283,676,4.0
252,100,5.0
34,332,3.5
219,935,2.5
183,331,3.5
162,943,3.0
211,303,3.5
2,299,3.0
372,448,4.0
429,371,3.0
370,493,4.5
409,1021,4.0
258,243,2.0
337,450,3.0
331,215,3.5
52,235,3.5
324,300,4.5
30,231,3.0
367,326,4.0
237,603,5.0
93,235,3.0
199,687,2.5
52,93,4.5
229,302,2.0
52,275,4.5
84,194,4.0
206,891,2.0
71,65,4.0
103,96,4.5
167,290,3.0
139,222,4.5
375,39,3.5
154,143,4.0
162,1012,3.5
185,279,3.5
370,22,4.0
71,50,5.0
429,709,4.0
429,491,3.5
112,307,3.5
118,193,5.0
111,242,4.0
422,258,3.5
2,298,4.0
120,252,3.0
390,713,4.0
196,692,3.5
27,508,3.0
370,608,4.0
272,288,4.0
407,174,4.0
113,1252,3.0
140,325,2.0
351,990,3.5
265,151,4.0
409,22,4.0
179,331,3.5
71,135,4.5
429,941,3.0
367,448,4.0
285,514,4.5
126,327,3.5
121,515,4.5
304,742,3.5
118,17,4.5
172,514,4.0
437,14,4.0
407,969,4.0
390,304,4.0
422,126,4.0
370,631,4.0
176,50,4.0
126,313,4.5
429,633,4.0
185,15,4.0
281,322,2.5
96,23,5.0
